0,	1.465028
1,	1.217163
2,	1.241614
3,	1.237497
4,	1.264457
5,	1.232901
6,	1.178897
7,	1.190734
8,	1.186046
9,	1.174332
10,	1.235603
11,	1.139057
12,	1.227102
13,	1.123624
14,	1.102813
15,	1.079204
16,	1.104357
17,	1.183947
18,	1.164302
19,	1.164536
20,	1.186645
21,	1.171143
22,	1.248604
23,	1.231614
24,	1.204549
25,	1.116072
26,	1.092861
27,	1.111994
28,	1.095325
29,	1.125331
30,	1.098320
31,	1.092452
32,	1.112114
33,	1.105972
34,	1.078500
35,	1.107401
36,	1.118347
37,	1.143941
38,	1.130916
39,	1.127757
40,	1.130243
41,	1.099142
42,	1.097391
43,	1.094888
44,	1.073472
45,	1.065908
46,	1.041832
47,	1.032965
48,	1.018437
49,	1.008325
50,	1.001246
51,	0.994484
52,	0.979127
53,	0.986907
54,	0.982562
55,	0.980057
56,	0.971680
57,	0.966720
58,	0.965197
59,	0.961148
60,	0.959797
61,	0.957040
62,	0.956019
63,	0.955497
64,	0.950984
65,	0.950626
66,	0.950800
67,	0.949436
68,	0.940532
69,	0.938423
70,	0.935245
71,	0.931884
72,	0.927669
73,	0.924561
74,	0.923031
75,	0.923601
76,	0.921759
77,	0.918618
78,	0.917753
79,	0.916633
80,	0.914875
81,	0.912491
82,	0.911731
83,	0.908947
84,	0.907865
85,	0.907962
86,	0.906182
87,	0.905084
88,	0.903023
89,	0.901291
90,	0.899742
91,	0.897319
92,	0.896875
93,	0.894428
94,	0.894027
95,	0.893758
96,	0.893296
97,	0.892778
98,	0.891933
99,	0.889608
100,	0.889091
101,	0.888582
102,	0.887721
103,	0.885671
104,	0.885026
105,	0.885007
106,	0.883546
107,	0.882060
108,	0.881589
109,	0.880035
110,	0.879849
