0,	1.305355
1,	1.228582
2,	1.233442
3,	1.183783
4,	1.206204
5,	1.229363
6,	1.189713
7,	1.252889
8,	1.196208
9,	1.204410
10,	1.141074
11,	1.159615
12,	1.101228
13,	1.162111
14,	1.304379
15,	1.251105
16,	1.223354
17,	1.286361
18,	1.246318
19,	1.360149
20,	1.314024
21,	1.289093
22,	1.183436
23,	1.157746
24,	1.191596
25,	1.180663
26,	1.222111
27,	1.172627
28,	1.182664
29,	1.210972
30,	1.203387
31,	1.148698
32,	1.163577
33,	1.179601
34,	1.228845
35,	1.250882
36,	1.268101
37,	1.296802
38,	1.247061
39,	1.291328
40,	1.306962
41,	1.210854
42,	1.209572
43,	1.125869
44,	1.106216
45,	1.101858
46,	1.067893
47,	1.054784
48,	1.057029
49,	1.053567
50,	1.081047
51,	1.113721
52,	1.137265
53,	1.082115
54,	1.075956
55,	1.070068
56,	1.102908
57,	1.099987
58,	1.105224
59,	1.093607
60,	1.085791
61,	1.080617
62,	1.076529
63,	1.060365
64,	1.045549
65,	1.034564
66,	1.030200
67,	1.031162
68,	1.011267
69,	0.997492
70,	0.993942
71,	0.986115
72,	0.986905
73,	0.988769
74,	0.986812
75,	0.985184
76,	1.008801
77,	1.007845
78,	1.009136
79,	1.007674
80,	1.004807
81,	1.004866
82,	0.996051
83,	0.985465
84,	0.989734
85,	0.989330
86,	0.988958
87,	0.989581
88,	0.991416
89,	0.991920
90,	0.989724
91,	0.988355
92,	0.990303
93,	0.990431
94,	0.987049
95,	0.981224
96,	0.979193
97,	0.978860
