0,	0.193069
1,	0.192789
2,	0.183388
3,	0.183075
4,	0.178446
5,	0.171574
6,	0.171565
7,	0.171140
8,	0.170957
9,	0.169943
10,	0.169828
11,	0.157443
12,	0.157443
13,	0.157239
14,	0.153647
15,	0.155005
16,	0.155005
17,	0.150165
18,	0.149990
19,	0.147681
20,	0.146506
21,	0.146174
22,	0.145092
23,	0.145132
24,	0.144732
25,	0.143435
26,	0.143406
27,	0.143354
28,	0.143229
29,	0.142974
30,	0.142983
31,	0.142604
32,	0.142537
33,	0.142386
34,	0.141795
35,	0.141754
36,	0.141662
37,	0.141669
38,	0.141618
39,	0.141564
40,	0.141545
41,	0.141521
42,	0.141347
43,	0.141336
44,	0.141346
45,	0.141240
46,	0.140976
47,	0.141070
48,	0.141070
49,	0.141105
50,	0.141103
51,	0.141077
52,	0.141080
53,	0.141061
