0,	0.205749
1,	0.205750
2,	0.171310
3,	0.163176
4,	0.161427
5,	0.149518
6,	0.149102
7,	0.152727
8,	0.149659
9,	0.154389
10,	0.137907
11,	0.137717
12,	0.137285
13,	0.136925
14,	0.134926
15,	0.137763
16,	0.137184
17,	0.135354
18,	0.135008
19,	0.133116
20,	0.130467
21,	0.136136
22,	0.133962
23,	0.128254
24,	0.128876
25,	0.126657
26,	0.120342
27,	0.118161
28,	0.118615
29,	0.117057
30,	0.114775
31,	0.115391
32,	0.113453
33,	0.113363
34,	0.110821
35,	0.110583
36,	0.113339
37,	0.113212
38,	0.112953
39,	0.112682
40,	0.111128
41,	0.111036
42,	0.111731
43,	0.111977
44,	0.110499
45,	0.109968
46,	0.112941
47,	0.112615
48,	0.110574
49,	0.109320
50,	0.109037
51,	0.108646
52,	0.108299
53,	0.109775
54,	0.109866
55,	0.109754
56,	0.109691
57,	0.109434
58,	0.109217
59,	0.109115
60,	0.108564
61,	0.107990
62,	0.107871
63,	0.106317
64,	0.106079
65,	0.106056
66,	0.106009
67,	0.106025
68,	0.105576
69,	0.105334
70,	0.105246
71,	0.105869
72,	0.105813
73,	0.105742
74,	0.106040
75,	0.105905
76,	0.105677
77,	0.106109
78,	0.106390
79,	0.106394
80,	0.106286
81,	0.105011
82,	0.105014
83,	0.104756
84,	0.104536
85,	0.104405
86,	0.104215
87,	0.104079
88,	0.103597
89,	0.103515
90,	0.103574
91,	0.103574
92,	0.103522
