0,	1.917822
1,	1.946385
2,	1.924025
3,	1.902434
4,	1.919140
5,	1.937532
6,	1.972605
7,	2.000375
8,	1.999998
9,	1.995718
10,	1.999611
11,	2.011494
12,	2.048171
13,	2.031433
14,	2.025822
15,	2.018941
16,	2.006751
17,	2.019399
18,	2.015263
19,	2.005489
20,	1.985034
21,	1.971645
22,	1.967973
23,	1.971327
24,	1.973957
25,	1.976686
26,	1.971066
27,	1.964532
28,	1.969472
29,	1.967648
30,	1.974013
31,	1.974151
32,	1.967173
33,	1.968756
34,	1.972445
35,	1.960977
36,	1.965223
37,	1.962253
38,	1.963406
39,	1.962985
40,	1.970019
41,	1.962418
42,	1.958895
43,	1.954880
44,	1.956586
45,	1.955394
46,	1.953589
47,	1.948661
48,	1.946238
49,	1.945628
50,	1.946383
51,	1.942783
52,	1.941182
53,	1.939055
54,	1.938256
55,	1.935271
56,	1.931995
57,	1.929785
58,	1.929538
59,	1.927488
60,	1.924320
61,	1.924608
62,	1.923612
63,	1.923282
64,	1.922158
65,	1.919786
66,	1.918625
67,	1.917268
68,	1.916399
69,	1.915851
70,	1.915362
71,	1.914370
72,	1.912764
73,	1.912292
74,	1.911198
75,	1.910376
76,	1.909331
77,	1.908064
78,	1.905822
79,	1.905377
80,	1.904907
81,	1.904408
82,	1.902879
83,	1.902118
84,	1.901290
85,	1.900727
86,	1.899453
87,	1.898743
88,	1.897459
89,	1.897366
90,	1.895523
91,	1.894886
92,	1.894375
93,	1.893308
94,	1.892982
95,	1.892395
96,	1.891776
97,	1.891106
98,	1.890682
99,	1.889809
100,	1.889133
101,	1.888590
102,	1.888268
103,	1.887969
104,	1.887725
105,	1.887031
106,	1.886204
107,	1.885519
108,	1.885327
109,	1.884807
110,	1.884521
111,	1.884142
112,	1.883270
113,	1.883129
114,	1.882862
115,	1.882523
116,	1.882288
