0,	0.376996
1,	0.353634
2,	0.352851
3,	0.355459
4,	0.350527
5,	0.349953
6,	0.349053
7,	0.344059
8,	0.342185
9,	0.331299
10,	0.325092
11,	0.324917
12,	0.324714
13,	0.322293
14,	0.321948
15,	0.315802
16,	0.315828
17,	0.315315
18,	0.305478
19,	0.305209
20,	0.304785
21,	0.304609
22,	0.302531
23,	0.302420
24,	0.302389
25,	0.302210
26,	0.301674
27,	0.301606
28,	0.301382
29,	0.301350
30,	0.301315
31,	0.301094
32,	0.301065
33,	0.300947
34,	0.299457
35,	0.298224
36,	0.297943
37,	0.296971
38,	0.296809
39,	0.296777
40,	0.296580
41,	0.296542
42,	0.295654
43,	0.295560
44,	0.295508
45,	0.295479
46,	0.295328
