0,	1.854613
1,	1.838419
2,	1.836185
3,	1.825072
4,	1.832519
5,	1.839676
6,	1.827265
7,	1.831697
8,	1.822851
9,	1.830501
10,	1.812195
11,	1.799142
12,	1.766970
13,	1.756227
14,	1.745030
15,	1.731778
16,	1.735753
17,	1.733500
18,	1.730628
19,	1.723703
20,	1.725277
21,	1.718236
22,	1.711829
23,	1.702403
24,	1.697496
25,	1.696286
26,	1.696974
27,	1.679198
28,	1.666521
29,	1.672584
30,	1.677787
31,	1.664205
32,	1.657193
33,	1.655596
34,	1.644206
35,	1.645945
36,	1.646794
37,	1.643586
38,	1.643723
39,	1.641976
40,	1.640881
41,	1.627144
42,	1.618496
43,	1.618258
44,	1.619701
45,	1.610923
46,	1.607182
47,	1.605658
48,	1.604978
49,	1.600534
50,	1.599388
51,	1.597026
52,	1.594239
53,	1.590928
54,	1.592427
55,	1.591775
56,	1.586173
57,	1.583558
58,	1.580500
59,	1.578668
60,	1.574773
61,	1.576042
62,	1.573346
63,	1.568574
64,	1.565864
65,	1.563593
66,	1.560238
67,	1.559840
68,	1.558209
69,	1.558446
70,	1.558067
71,	1.551146
72,	1.548871
73,	1.547469
74,	1.545567
75,	1.542537
76,	1.541275
77,	1.540409
78,	1.538904
79,	1.537485
80,	1.535890
81,	1.533077
82,	1.531177
83,	1.529436
84,	1.527728
85,	1.526211
86,	1.525023
87,	1.523837
88,	1.522409
89,	1.521360
90,	1.520326
91,	1.518737
92,	1.517402
93,	1.515580
94,	1.514726
95,	1.513743
96,	1.513616
97,	1.511710
98,	1.511481
99,	1.509227
100,	1.507816
101,	1.506565
102,	1.504881
103,	1.503799
104,	1.503439
105,	1.502532
106,	1.502267
107,	1.501869
108,	1.501190
109,	1.499580
110,	1.497121
111,	1.496406
112,	1.493468
113,	1.492777
114,	1.491903
115,	1.491325
116,	1.490322
117,	1.489293
118,	1.487905
119,	1.487012
120,	1.484958
121,	1.484551
122,	1.484466
123,	1.484117
124,	1.483434
125,	1.482375
126,	1.481572
127,	1.481043
128,	1.480255
129,	1.477184
130,	1.476399
131,	1.475199
132,	1.474576
133,	1.474834
134,	1.474267
135,	1.472720
136,	1.472615
137,	1.471027
138,	1.470405
139,	1.469966
140,	1.469096
141,	1.468962
142,	1.467752
143,	1.466457
144,	1.465907
145,	1.465537
146,	1.464885
147,	1.464603
148,	1.464015
149,	1.463778
150,	1.463220
151,	1.462615
152,	1.462321
153,	1.461963
154,	1.461314
155,	1.460958
156,	1.460873
157,	1.460645
158,	1.460312
159,	1.459363
160,	1.458885
161,	1.458638
162,	1.458598
