0,	0.265893
1,	0.245223
2,	0.243304
3,	0.218593
4,	0.222328
5,	0.209183
6,	0.206107
7,	0.201975
8,	0.204115
9,	0.195696
10,	0.196082
11,	0.188382
12,	0.187201
13,	0.182289
14,	0.182812
15,	0.181254
16,	0.179686
17,	0.182200
18,	0.175854
19,	0.174683
20,	0.172112
21,	0.171916
22,	0.168741
23,	0.167743
24,	0.167362
25,	0.164434
26,	0.165344
27,	0.165336
28,	0.165949
29,	0.165554
30,	0.163832
31,	0.162030
32,	0.161252
33,	0.160373
34,	0.159616
35,	0.160312
36,	0.160994
37,	0.160952
38,	0.160259
39,	0.159970
40,	0.159836
