0,	1.364457
1,	1.275549
2,	1.406022
3,	1.342961
4,	1.418285
5,	1.473164
6,	1.382577
7,	1.363627
8,	1.275565
9,	1.302422
10,	1.348957
11,	1.373569
12,	1.475101
13,	1.466893
14,	1.377494
15,	1.356991
16,	1.303034
17,	1.307305
18,	1.264879
19,	1.278791
20,	1.262913
21,	1.240704
22,	1.244599
23,	1.248406
24,	1.234631
25,	1.230330
26,	1.241737
27,	1.224650
28,	1.227091
29,	1.229361
30,	1.240806
31,	1.233495
32,	1.229949
33,	1.228016
34,	1.220127
35,	1.216022
36,	1.208623
37,	1.203323
38,	1.199844
39,	1.200455
40,	1.203316
41,	1.201259
42,	1.192918
43,	1.187638
44,	1.183569
45,	1.184238
46,	1.181960
47,	1.182823
48,	1.181538
49,	1.183559
50,	1.185640
51,	1.182247
52,	1.183465
53,	1.181792
54,	1.180026
55,	1.178862
56,	1.178587
57,	1.176928
58,	1.177436
59,	1.173791
60,	1.173967
61,	1.174033
62,	1.175204
63,	1.173818
64,	1.171310
65,	1.169271
66,	1.167954
67,	1.167056
68,	1.165100
69,	1.164405
70,	1.163822
71,	1.163213
72,	1.161945
73,	1.161406
74,	1.160706
75,	1.161024
76,	1.161222
77,	1.160515
78,	1.160109
79,	1.160130
80,	1.160388
81,	1.159746
82,	1.159295
83,	1.158489
84,	1.158182
85,	1.157883
86,	1.157802
87,	1.157879
88,	1.157808
89,	1.157700
90,	1.157486
91,	1.157324
