0,	1.692770
1,	1.482726
2,	1.413787
3,	1.463253
4,	1.408638
5,	1.398354
6,	1.349462
7,	1.356193
8,	1.341399
9,	1.328276
10,	1.265038
11,	1.250085
12,	1.246408
13,	1.248675
14,	1.248009
15,	1.225101
16,	1.197674
17,	1.194834
18,	1.183902
19,	1.177467
20,	1.177579
21,	1.179090
22,	1.174196
23,	1.161168
24,	1.160381
25,	1.152346
26,	1.151572
27,	1.145145
28,	1.144592
29,	1.140468
30,	1.134529
31,	1.130208
32,	1.130205
33,	1.129747
34,	1.129506
35,	1.129263
36,	1.128634
37,	1.126527
38,	1.126299
39,	1.125617
40,	1.125540
41,	1.125647
42,	1.124633
43,	1.124698
44,	1.123994
45,	1.123893
46,	1.123898
47,	1.123873
48,	1.123813
49,	1.123800
50,	1.123639
51,	1.123143
52,	1.123044
53,	1.123044
54,	1.123026
55,	1.122995
56,	1.122917
57,	1.122673
58,	1.122417
59,	1.122379
60,	1.122381
61,	1.122097
62,	1.122044
63,	1.121953
64,	1.121669
65,	1.121464
66,	1.121465
67,	1.121442
68,	1.121401
69,	1.121306
70,	1.121304
71,	1.121110
72,	1.121103
73,	1.121082
74,	1.121062
