0,	1.861752
1,	1.849093
2,	1.843126
3,	1.856274
4,	1.845966
5,	1.805370
6,	1.789774
7,	1.792410
8,	1.781318
9,	1.756133
10,	1.755987
11,	1.749131
12,	1.735647
13,	1.705256
14,	1.702310
15,	1.703907
16,	1.684199
17,	1.675533
18,	1.675367
19,	1.662640
20,	1.658598
21,	1.651250
22,	1.643045
23,	1.638133
24,	1.635376
25,	1.630495
26,	1.628449
27,	1.620345
28,	1.619167
29,	1.612836
30,	1.603579
31,	1.597363
32,	1.590126
33,	1.585576
34,	1.579717
35,	1.573899
36,	1.571112
37,	1.568266
38,	1.561642
39,	1.559863
40,	1.558358
41,	1.552404
42,	1.547568
43,	1.549263
44,	1.545901
45,	1.539445
46,	1.536730
47,	1.535264
48,	1.529185
49,	1.525829
50,	1.520040
51,	1.516824
52,	1.517253
53,	1.516172
54,	1.515161
55,	1.512950
56,	1.508944
57,	1.506719
58,	1.505571
59,	1.502860
60,	1.495268
61,	1.495979
62,	1.493739
63,	1.490824
64,	1.489350
65,	1.487981
66,	1.486598
67,	1.486052
68,	1.484307
69,	1.483449
70,	1.483213
71,	1.484632
72,	1.483222
73,	1.482244
74,	1.481826
75,	1.480293
76,	1.479191
77,	1.477761
78,	1.476680
79,	1.474010
80,	1.473146
81,	1.471440
82,	1.470011
83,	1.469629
84,	1.468487
85,	1.468076
86,	1.467891
87,	1.466879
88,	1.466225
89,	1.464488
90,	1.463669
91,	1.463016
92,	1.462176
93,	1.461543
94,	1.461231
95,	1.460308
96,	1.459188
97,	1.457185
98,	1.456697
99,	1.456121
100,	1.455777
101,	1.455021
102,	1.453644
103,	1.452557
104,	1.452287
105,	1.451386
106,	1.450854
107,	1.449920
108,	1.449560
109,	1.449511
110,	1.448941
111,	1.448150
112,	1.447493
113,	1.447038
114,	1.446700
115,	1.446089
116,	1.445159
117,	1.444528
118,	1.445298
119,	1.445456
120,	1.444487
121,	1.443666
122,	1.442732
123,	1.442348
124,	1.440912
125,	1.440833
126,	1.440153
127,	1.439984
