0,	0.421334
1,	0.423233
2,	0.433568
3,	0.459973
4,	0.395384
5,	0.377813
6,	0.346538
7,	0.339017
8,	0.339307
9,	0.321402
10,	0.325967
11,	0.326321
12,	0.323848
13,	0.317488
14,	0.314073
15,	0.315986
16,	0.310823
17,	0.299069
18,	0.296837
19,	0.293046
20,	0.294268
21,	0.280134
22,	0.280889
23,	0.277940
24,	0.278052
25,	0.277040
26,	0.272482
27,	0.273346
28,	0.271107
29,	0.268681
30,	0.266443
31,	0.262216
32,	0.261544
33,	0.261389
34,	0.259319
35,	0.259046
36,	0.258531
37,	0.256589
38,	0.255939
39,	0.255709
40,	0.255259
41,	0.254335
42,	0.252780
43,	0.251324
44,	0.250761
45,	0.249056
46,	0.248755
47,	0.247455
48,	0.246903
49,	0.246701
50,	0.246382
51,	0.246475
52,	0.245769
53,	0.245694
