0,	1.906997
1,	2.043768
2,	1.992761
3,	2.060018
4,	2.065226
5,	2.060317
6,	2.019890
7,	2.061386
8,	2.019707
9,	2.090359
10,	2.030574
11,	1.993168
12,	2.054846
13,	2.029031
14,	2.028208
15,	2.003668
16,	1.961948
17,	1.954876
18,	1.989466
19,	2.075714
20,	2.056470
21,	2.023916
22,	1.961831
23,	2.017510
24,	1.986270
25,	2.020140
26,	2.007001
27,	1.955759
28,	1.999459
29,	1.972778
30,	1.920273
31,	1.925459
32,	1.926345
33,	1.947587
34,	1.956972
35,	1.955062
36,	1.885095
37,	1.888719
38,	1.869622
39,	1.865810
40,	1.858976
41,	1.857268
42,	1.854266
43,	1.836036
44,	1.837786
45,	1.851192
46,	1.863197
47,	1.867330
48,	1.858537
49,	1.884183
50,	1.896091
51,	1.893260
52,	1.882332
53,	1.877663
54,	1.883546
55,	1.877329
56,	1.886735
57,	1.874409
58,	1.863674
59,	1.866614
60,	1.843002
61,	1.839969
62,	1.839282
63,	1.849856
64,	1.844869
65,	1.838566
66,	1.843392
67,	1.834299
68,	1.831981
69,	1.832564
70,	1.830482
71,	1.829725
72,	1.824205
73,	1.809089
74,	1.819482
75,	1.814104
76,	1.810915
77,	1.812426
78,	1.809774
79,	1.808637
80,	1.808104
81,	1.809031
82,	1.805096
83,	1.804952
84,	1.802033
85,	1.798321
86,	1.801635
87,	1.802080
88,	1.800115
89,	1.795254
90,	1.796803
91,	1.795414
92,	1.797519
93,	1.798866
94,	1.794563
95,	1.798467
96,	1.796779
97,	1.793876
98,	1.793756
99,	1.792706
100,	1.785353
101,	1.789840
102,	1.783857
103,	1.781899
104,	1.777233
105,	1.775840
106,	1.776504
107,	1.773956
108,	1.772566
109,	1.770463
110,	1.765348
111,	1.764239
112,	1.762044
113,	1.758304
114,	1.757568
115,	1.758038
116,	1.760493
117,	1.758570
118,	1.758890
119,	1.758298
120,	1.757410
121,	1.756568
122,	1.759817
123,	1.760241
124,	1.758295
125,	1.753641
126,	1.753275
127,	1.752262
128,	1.750804
129,	1.748917
130,	1.749369
131,	1.748477
132,	1.747754
133,	1.745326
134,	1.742907
135,	1.742406
136,	1.744653
137,	1.744044
138,	1.741880
139,	1.740131
140,	1.738703
141,	1.736661
142,	1.735920
143,	1.736068
144,	1.735104
145,	1.735364
146,	1.734537
147,	1.735622
148,	1.735589
149,	1.735353
150,	1.736244
151,	1.736289
152,	1.735817
153,	1.733784
154,	1.733152
155,	1.731655
156,	1.731553
157,	1.729641
158,	1.730143
159,	1.729266
160,	1.728938
161,	1.728142
162,	1.727451
163,	1.726407
