0,	0.228819
1,	0.322608
2,	0.355792
3,	0.345277
4,	0.324922
5,	0.335423
6,	0.355355
7,	0.316064
8,	0.362169
9,	0.352192
10,	0.306747
11,	0.317700
12,	0.283986
13,	0.273998
14,	0.260431
15,	0.264515
16,	0.263149
17,	0.274305
18,	0.305255
19,	0.321360
20,	0.340180
21,	0.290432
22,	0.263928
23,	0.275740
24,	0.248014
25,	0.264099
26,	0.246576
27,	0.215008
28,	0.221974
29,	0.239065
30,	0.221140
31,	0.222982
32,	0.216716
33,	0.209187
34,	0.201388
35,	0.203703
36,	0.204185
37,	0.195422
38,	0.197171
39,	0.203130
40,	0.188332
41,	0.186660
42,	0.177798
43,	0.180026
44,	0.181912
45,	0.178580
46,	0.180625
47,	0.180869
48,	0.179647
49,	0.178312
50,	0.176303
51,	0.174951
52,	0.175852
53,	0.176154
54,	0.174417
55,	0.175165
56,	0.174126
57,	0.174211
58,	0.167528
59,	0.167485
60,	0.166160
61,	0.167126
62,	0.164885
63,	0.165470
64,	0.158246
65,	0.157299
66,	0.156568
67,	0.156916
68,	0.152466
69,	0.152658
