0,	1.398797
1,	1.473729
2,	1.626751
3,	1.439993
4,	1.982100
5,	1.435512
6,	1.791338
7,	1.895247
8,	1.337125
9,	1.365771
10,	1.289780
11,	1.471862
12,	1.709435
13,	1.772409
14,	2.115035
15,	1.654032
16,	1.325337
17,	1.349546
18,	1.312123
19,	1.241999
20,	1.229773
21,	1.423756
22,	1.348584
23,	1.316696
24,	1.478909
25,	1.339315
26,	1.444585
27,	1.516959
28,	1.437784
29,	1.459868
30,	1.584056
31,	1.347581
32,	1.607819
33,	1.815407
34,	1.385622
35,	1.253420
36,	1.313888
37,	1.329974
38,	1.266754
39,	1.215499
40,	1.388981
41,	1.489366
42,	1.391973
43,	1.315005
44,	1.455712
45,	1.311108
46,	1.263388
47,	1.327198
48,	1.336334
49,	1.363057
50,	1.365092
51,	1.356858
52,	1.362610
53,	1.294905
54,	1.390232
55,	1.367987
56,	1.390398
57,	1.292876
58,	1.248304
59,	1.257098
60,	1.310104
61,	1.285906
62,	1.226767
63,	1.218504
64,	1.250319
65,	1.196100
66,	1.207274
67,	1.192091
68,	1.140658
69,	1.139228
70,	1.173084
71,	1.236367
72,	1.199225
73,	1.265999
74,	1.243919
75,	1.246684
76,	1.301328
77,	1.296347
78,	1.333503
79,	1.322148
80,	1.389555
81,	1.317645
82,	1.370834
83,	1.289916
84,	1.248704
85,	1.197521
86,	1.178509
87,	1.179269
88,	1.200060
89,	1.202763
90,	1.198155
91,	1.238674
92,	1.236663
93,	1.247883
94,	1.199237
95,	1.190217
96,	1.229445
97,	1.208047
98,	1.172508
99,	1.150935
100,	1.128326
101,	1.120479
102,	1.133011
103,	1.130414
104,	1.127117
105,	1.111194
106,	1.100681
107,	1.094526
108,	1.095913
109,	1.104705
110,	1.101728
111,	1.093090
112,	1.083134
113,	1.086481
114,	1.130956
115,	1.174366
116,	1.165522
117,	1.166414
118,	1.167133
119,	1.185028
120,	1.180551
121,	1.197364
122,	1.190139
123,	1.189028
124,	1.157777
125,	1.143654
126,	1.142528
127,	1.132993
128,	1.150395
129,	1.122235
130,	1.118699
131,	1.115516
132,	1.094551
133,	1.085096
134,	1.082993
135,	1.077978
136,	1.074249
137,	1.072625
138,	1.065821
139,	1.057209
140,	1.060630
141,	1.071671
142,	1.108375
143,	1.096211
144,	1.087139
145,	1.086588
146,	1.094742
147,	1.091172
148,	1.089530
149,	1.084347
150,	1.091866
151,	1.089594
152,	1.088686
153,	1.089488
154,	1.070792
155,	1.065270
156,	1.062203
157,	1.050620
158,	1.052326
159,	1.049839
160,	1.052401
161,	1.049723
162,	1.047590
163,	1.053617
164,	1.077851
165,	1.085004
166,	1.084164
167,	1.077938
168,	1.056467
169,	1.056067
170,	1.047550
171,	1.047348
172,	1.049296
173,	1.047040
174,	1.052632
175,	1.045017
176,	1.044349
177,	1.035736
178,	1.032490
179,	1.030998
180,	1.033017
181,	1.032175
182,	1.033507
183,	1.031110
184,	1.029196
185,	1.027223
186,	1.026006
187,	1.024957
188,	1.018710
189,	1.016214
190,	1.009935
191,	1.020315
192,	1.021671
193,	1.018476
194,	1.017860
195,	1.015675
196,	1.012129
197,	1.010880
198,	1.008763
199,	1.006654
200,	1.005958
201,	1.003971
202,	1.003366
203,	1.002721
204,	1.002001
205,	0.999874
206,	0.999241
207,	0.996013
208,	0.994378
209,	0.991576
210,	0.989035
211,	0.988857
212,	0.987206
213,	0.986708
214,	0.984467
215,	0.982182
216,	0.988528
217,	0.988052
218,	0.987367
219,	0.989116
220,	0.984778
221,	0.982230
222,	0.981813
223,	0.979066
224,	0.978742
225,	0.976525
226,	0.976729
227,	0.974208
228,	0.973237
229,	0.975189
230,	0.973847
231,	0.972969
232,	0.969834
233,	0.969478
234,	0.967484
235,	0.966849
236,	0.965729
237,	0.965675
238,	0.965087
239,	0.963151
240,	0.960894
241,	0.959306
242,	0.959090
243,	0.958536
244,	0.954825
245,	0.954342
246,	0.953267
247,	0.952324
248,	0.951833
249,	0.951722
250,	0.952359
251,	0.952000
252,	0.948995
253,	0.948683
254,	0.949889
255,	0.948193
256,	0.947455
257,	0.945351
258,	0.945430
259,	0.944507
260,	0.942497
261,	0.940946
262,	0.940169
263,	0.940031
264,	0.939445
265,	0.938336
266,	0.937179
267,	0.935683
268,	0.934765
269,	0.934216
270,	0.933748
271,	0.932361
272,	0.931321
273,	0.930369
274,	0.930092
275,	0.929904
276,	0.929365
277,	0.928739
278,	0.927546
279,	0.927233
280,	0.926632
281,	0.925847
282,	0.925865
283,	0.925490
284,	0.925119
285,	0.924666
286,	0.923906
287,	0.922012
288,	0.921265
289,	0.920915
290,	0.920137
291,	0.919853
292,	0.919453
293,	0.919249
294,	0.919670
295,	0.919442
296,	0.919258
297,	0.919380
298,	0.918782
