0,	1.542105
1,	1.497505
2,	1.429950
3,	1.400467
4,	1.394008
5,	1.376676
6,	1.366098
7,	1.345082
8,	1.328351
9,	1.320747
10,	1.305833
11,	1.306950
12,	1.305358
13,	1.294056
14,	1.292004
15,	1.291323
16,	1.285025
17,	1.280706
18,	1.273518
19,	1.271104
20,	1.264584
21,	1.259911
22,	1.259586
23,	1.257422
24,	1.258369
25,	1.257231
26,	1.254639
27,	1.249002
28,	1.246021
29,	1.243961
30,	1.242199
31,	1.240963
32,	1.241068
33,	1.239521
34,	1.238216
35,	1.237288
36,	1.236931
37,	1.236173
38,	1.235238
39,	1.234336
40,	1.234248
41,	1.234248
42,	1.234089
43,	1.233582
44,	1.233153
45,	1.232382
46,	1.231826
47,	1.231145
48,	1.230610
49,	1.230460
50,	1.230461
51,	1.230419
52,	1.230362
53,	1.230186
54,	1.229915
55,	1.229694
56,	1.229534
57,	1.229514
