0,	0.370841
1,	0.366876
2,	0.366605
3,	0.332332
4,	0.332395
5,	0.328206
6,	0.328207
7,	0.327552
8,	0.324425
9,	0.325256
10,	0.322848
11,	0.320777
12,	0.307218
13,	0.299324
14,	0.291715
15,	0.296058
16,	0.294291
17,	0.295500
18,	0.294107
19,	0.293789
20,	0.289393
21,	0.286571
22,	0.285966
23,	0.285355
24,	0.280757
25,	0.279894
26,	0.278295
27,	0.278723
28,	0.278898
29,	0.278292
30,	0.274985
31,	0.275044
32,	0.274092
33,	0.275079
34,	0.275084
35,	0.274392
36,	0.274214
37,	0.273208
38,	0.271992
39,	0.269696
40,	0.269839
41,	0.269084
42,	0.267823
43,	0.263943
44,	0.263360
45,	0.263162
46,	0.263813
47,	0.262733
48,	0.262165
49,	0.261919
50,	0.261349
51,	0.260944
52,	0.259287
53,	0.258852
54,	0.258757
55,	0.257302
56,	0.254490
57,	0.252883
58,	0.252968
59,	0.252805
60,	0.252676
61,	0.252175
62,	0.251607
63,	0.251455
64,	0.251305
65,	0.250857
66,	0.250601
67,	0.249733
68,	0.249578
69,	0.249629
70,	0.248160
71,	0.248036
72,	0.247994
73,	0.247323
74,	0.246783
75,	0.246571
76,	0.246505
77,	0.246172
78,	0.246262
