0,	1.395616
1,	1.332597
2,	1.273882
3,	1.216196
4,	1.345639
5,	1.325471
6,	1.333569
7,	1.409484
8,	1.336230
9,	1.331906
10,	1.242829
11,	1.251039
12,	1.301939
13,	1.314082
14,	1.303378
15,	1.327826
16,	1.254176
17,	1.253843
18,	1.208520
19,	1.207567
20,	1.173869
21,	1.189216
22,	1.175446
23,	1.153518
24,	1.165308
25,	1.167855
26,	1.150764
27,	1.128572
28,	1.128820
29,	1.107368
30,	1.109282
31,	1.112977
32,	1.123094
33,	1.114118
34,	1.115024
35,	1.114929
36,	1.105718
37,	1.101972
38,	1.093779
39,	1.088540
40,	1.089608
41,	1.093449
42,	1.092920
43,	1.092598
44,	1.082934
45,	1.077584
46,	1.074690
47,	1.072916
48,	1.071506
49,	1.069919
50,	1.066821
51,	1.066052
52,	1.065889
53,	1.063039
54,	1.062506
55,	1.061829
56,	1.060955
57,	1.059836
58,	1.059389
59,	1.056599
60,	1.056137
61,	1.051483
62,	1.051808
63,	1.052110
64,	1.051941
65,	1.051418
66,	1.047907
67,	1.045177
68,	1.044219
69,	1.043844
70,	1.039532
71,	1.037446
72,	1.037333
73,	1.036812
74,	1.036361
75,	1.035237
76,	1.033829
77,	1.033381
78,	1.033635
79,	1.032826
80,	1.033335
81,	1.032874
82,	1.032860
83,	1.032156
84,	1.031881
85,	1.031863
86,	1.031850
87,	1.031334
88,	1.030699
89,	1.030651
90,	1.030721
91,	1.030668
92,	1.030237
93,	1.029970
94,	1.029177
95,	1.028204
96,	1.028122
