0. (0.871692, 0.128308, 0.003618, 0.000170, 0.996212, 0.000010, 0.087984, 0.912006, 0.069043, 0.930957, 0.056892, 0.000370, 0.942738, 0.001142, 0.285261, 0.435844, 0.277754, 0.999649, 0.000351)  (0.872608, 0.127392, 0.018209, 0.002867, 0.978924, 0.004553, 0.418393, 0.577054, 0.054172, 0.945828, 0.068243, 0.012763, 0.918994, 0.012623, 0.126385, 0.828282, 0.032709, 0.993232, 0.006768)  (0.958588, 0.041412, 0.026465, 0.013882, 0.959653, 0.008506, 0.791194, 0.200300, 0.010351, 0.989649, 0.019669, 0.237325, 0.743006, 0.014388, 0.002855, 0.575385, 0.407371, 0.984689, 0.015311)  (0.935370, 0.064630, 0.096443, 0.122139, 0.781419, 0.040119, 0.481825, 0.478055, 0.039670, 0.960330, 0.017907, 0.188584, 0.793508, 0.042625, 0.000181, 0.945431, 0.011763, 0.888930, 0.111070)  (0.968662, 0.031338, 0.129765, 0.517561, 0.352674, 0.049650, 0.144035, 0.806315, 0.047589, 0.952411, 0.005683, 0.376937, 0.617379, 0.048233, 0.000213, 0.949051, 0.002503, 0.719653, 0.280347)  (0.988685, 0.011315, 0.223739, 0.649267, 0.126994, 0.038009, 0.033974, 0.928017, 0.033197, 0.966803, 0.003163, 0.547575, 0.449263, 0.034681, 0.001595, 0.960162, 0.003561, 0.274590, 0.725410)  (0.992826, 0.007174, 0.610805, 0.338395, 0.050799, 0.029523, 0.006488, 0.963988, 0.020960, 0.979040, 0.006981, 0.718001, 0.275018, 0.023761, 0.007131, 0.961728, 0.007380, 0.168296, 0.831704)  (0.989755, 0.010245, 0.810565, 0.114634, 0.074801, 0.027928, 0.000490, 0.971582, 0.013985, 0.986015, 0.006917, 0.546142, 0.446941, 0.017685, 0.006044, 0.914881, 0.061390, 0.058172, 0.941828)  (0.927225, 0.072775, 0.663256, 0.106598, 0.230146, 0.141935, 0.009655, 0.848410, 0.038186, 0.961814, 0.007656, 0.740744, 0.251600, 0.054706, 0.004211, 0.715072, 0.226011, 0.070490, 0.929510)  (0.796586, 0.203414, 0.687322, 0.052665, 0.260013, 0.487416, 0.256898, 0.255687, 0.040886, 0.959114, 0.004872, 0.931703, 0.063425, 0.081813, 0.001052, 0.769132, 0.148003, 0.085449, 0.914551)  (0.416890, 0.583110, 0.913151, 0.038045, 0.048804, 0.844053, 0.011343, 0.144604, 0.094910, 0.905090, 0.008090, 0.892356, 0.099555, 0.204484, 0.002288, 0.481065, 0.312163, 0.236211, 0.763789)  (0.641152, 0.358848, 0.974680, 0.012534, 0.012786, 0.958947, 0.005500, 0.035553, 0.174908, 0.825092, 0.007063, 0.912692, 0.080245, 0.472653, 0.006392, 0.287116, 0.233840, 0.376341, 0.623659)  (0.819263, 0.180737, 0.932190, 0.019098, 0.048711, 0.969649, 0.017762, 0.012589, 0.535860, 0.464140, 0.006695, 0.840197, 0.153109, 0.361017, 0.037229, 0.440527, 0.161228, 0.800305, 0.199695)  (0.969043, 0.030957, 0.658925, 0.073250, 0.267824, 0.958830, 0.020552, 0.020618, 0.861860, 0.138140, 0.002665, 0.646685, 0.350650, 0.173928, 0.163744, 0.573844, 0.088484, 0.956118, 0.043882)  (0.997330, 0.002670, 0.258887, 0.193701, 0.547411, 0.966290, 0.010247, 0.023464, 0.979378, 0.020622, 0.208253, 0.377317, 0.414430, 0.040481, 0.249434, 0.574716, 0.135369, 0.991186, 0.008814)  (0.998910, 0.001090, 0.195214, 0.620615, 0.184171, 0.932984, 0.016375, 0.050641, 0.992781, 0.007219, 0.000741, 0.711756, 0.287504, 0.070127, 0.206376, 0.486714, 0.236783, 0.981545, 0.018455)  (0.998765, 0.001235, 0.497009, 0.359394, 0.143597, 0.750837, 0.099998, 0.149165, 0.989469, 0.010531, 0.000015, 0.865969, 0.134016, 0.357343, 0.130135, 0.224187, 0.288335, 0.770066, 0.229934)  (0.999724, 0.000276, 0.744182, 0.228989, 0.026830, 0.835282, 0.130722, 0.033996, 0.994775, 0.005225, 0.000008, 0.962500, 0.037492, 0.534591, 0.049778, 0.063628, 0.352003, 0.192522, 0.807478)  (0.999942, 0.000058, 0.542814, 0.456226, 0.000960, 0.876755, 0.121554, 0.001691, 0.998997, 0.001003, 0.000003, 0.943392, 0.056605, 0.907818, 0.030340, 0.015819, 0.046023, 0.044739, 0.955261)  

1. (0.460615, 0.539385, 0.017656, 0.004190, 0.978154, 0.000099, 0.090076, 0.909824, 0.332912, 0.667088, 0.234851, 0.004444, 0.760704, 0.046949, 0.127470, 0.758194, 0.067387, 0.996080, 0.003920)  (0.626387, 0.373613, 0.056004, 0.009241, 0.934755, 0.003400, 0.255144, 0.741455, 0.123650, 0.876350, 0.299955, 0.073795, 0.626250, 0.187472, 0.043522, 0.714164, 0.054842, 0.988219, 0.011781)  (0.628109, 0.371891, 0.136466, 0.048142, 0.815392, 0.010310, 0.368730, 0.620961, 0.017588, 0.982412, 0.142416, 0.264630, 0.592954, 0.214778, 0.004873, 0.723831, 0.056518, 0.971814, 0.028186)  (0.706446, 0.293554, 0.220068, 0.195387, 0.584545, 0.027569, 0.290834, 0.681597, 0.029029, 0.970971, 0.060884, 0.398736, 0.540380, 0.084453, 0.007338, 0.872976, 0.035232, 0.896285, 0.103715)  (0.891250, 0.108750, 0.148480, 0.386671, 0.464848, 0.028781, 0.087797, 0.883422, 0.028239, 0.971761, 0.023818, 0.751953, 0.224230, 0.029406, 0.006280, 0.950629, 0.013685, 0.802024, 0.197976)  (0.960249, 0.039751, 0.176763, 0.729861, 0.093376, 0.027540, 0.030103, 0.942358, 0.020769, 0.979231, 0.030191, 0.840998, 0.128810, 0.023413, 0.044537, 0.923527, 0.008523, 0.581025, 0.418975)  (0.989242, 0.010758, 0.332312, 0.637661, 0.030027, 0.025663, 0.018099, 0.956238, 0.010742, 0.989258, 0.063596, 0.829564, 0.106840, 0.017247, 0.162783, 0.808981, 0.010989, 0.415848, 0.584152)  (0.979885, 0.020115, 0.486550, 0.317229, 0.196221, 0.047774, 0.003381, 0.948845, 0.016694, 0.983306, 0.077643, 0.696067, 0.226290, 0.024126, 0.092275, 0.692859, 0.190740, 0.143445, 0.856555)  (0.956621, 0.043379, 0.171392, 0.067106, 0.761503, 0.279915, 0.001286, 0.718799, 0.189209, 0.810791, 0.021803, 0.535927, 0.442269, 0.018881, 0.018914, 0.186222, 0.775984, 0.025832, 0.974168)  (0.509926, 0.490074, 0.696103, 0.093665, 0.210231, 0.590852, 0.012291, 0.396857, 0.032680, 0.967320, 0.037217, 0.758979, 0.203804, 0.076342, 0.011310, 0.444495, 0.467852, 0.078869, 0.921131)  (0.179884, 0.820116, 0.955377, 0.029716, 0.014906, 0.933063, 0.004234, 0.062703, 0.031956, 0.968044, 0.025756, 0.664277, 0.309967, 0.082169, 0.004949, 0.449434, 0.463448, 0.107167, 0.892833)  (0.376509, 0.623491, 0.966638, 0.021013, 0.012349, 0.956538, 0.016622, 0.026840, 0.116007, 0.883993, 0.041396, 0.661824, 0.296779, 0.222445, 0.018838, 0.356180, 0.402538, 0.340351, 0.659649)  (0.779656, 0.220344, 0.874910, 0.037455, 0.087635, 0.920221, 0.047107, 0.032672, 0.384023, 0.615977, 0.039820, 0.562450, 0.397731, 0.386150, 0.089298, 0.316712, 0.207840, 0.758311, 0.241689)  (0.968960, 0.031040, 0.483285, 0.068815, 0.447899, 0.882310, 0.045680, 0.072010, 0.774792, 0.225208, 0.009851, 0.326288, 0.663861, 0.199920, 0.328716, 0.405405, 0.065959, 0.954233, 0.045767)  (0.997334, 0.002666, 0.169193, 0.202098, 0.628709, 0.917016, 0.019315, 0.063669, 0.955928, 0.044072, 0.001529, 0.147143, 0.851328, 0.046864, 0.605410, 0.296809, 0.050917, 0.989876, 0.010124)  (0.998935, 0.001065, 0.214819, 0.451079, 0.334102, 0.737250, 0.025796, 0.236954, 0.983568, 0.016432, 0.000236, 0.362196, 0.637568, 0.138707, 0.563371, 0.182535, 0.115388, 0.980009, 0.019991)  (0.998692, 0.001308, 0.417651, 0.206468, 0.375882, 0.329372, 0.091907, 0.578722, 0.986240, 0.013760, 0.000602, 0.782307, 0.217091, 0.437417, 0.280236, 0.100206, 0.182140, 0.878393, 0.121607)  (0.997582, 0.002418, 0.616214, 0.274055, 0.109731, 0.502357, 0.299842, 0.197801, 0.990180, 0.009820, 0.001828, 0.815355, 0.182817, 0.581861, 0.234137, 0.084728, 0.099274, 0.356775, 0.643225)  (0.997966, 0.002034, 0.724939, 0.270135, 0.004926, 0.726540, 0.264364, 0.009095, 0.998584, 0.001416, 0.001752, 0.621529, 0.376720, 0.849786, 0.121142, 0.021971, 0.007100, 0.043288, 0.956712)  

2. (0.299274, 0.700726, 0.084092, 0.008425, 0.907483, 0.000635, 0.064809, 0.934557, 0.131434, 0.868566, 0.663765, 0.021108, 0.315127, 0.150591, 0.005208, 0.601092, 0.243110, 0.958322, 0.041678)  (0.520698, 0.479302, 0.144811, 0.013943, 0.841245, 0.001724, 0.072668, 0.925609, 0.030962, 0.969038, 0.629379, 0.177160, 0.193460, 0.500530, 0.005610, 0.339687, 0.154173, 0.966851, 0.033149)  (0.155132, 0.844868, 0.162018, 0.259451, 0.578531, 0.002031, 0.040300, 0.957669, 0.003009, 0.996991, 0.141267, 0.568536, 0.290197, 0.716669, 0.009662, 0.184254, 0.089415, 0.985739, 0.014261)  (0.282093, 0.717907, 0.510567, 0.136444, 0.352989, 0.012295, 0.085174, 0.902531, 0.013053, 0.986947, 0.082864, 0.634110, 0.283026, 0.180206, 0.053955, 0.639633, 0.126206, 0.940164, 0.059836)  (0.613170, 0.386830, 0.397799, 0.452727, 0.149474, 0.025983, 0.065892, 0.908125, 0.023438, 0.976562, 0.062172, 0.728459, 0.209369, 0.030927, 0.053225, 0.877194, 0.038654, 0.844927, 0.155073)  (0.901374, 0.098626, 0.161344, 0.787229, 0.051427, 0.036714, 0.051179, 0.912107, 0.016814, 0.983186, 0.109132, 0.822140, 0.068728, 0.022777, 0.184585, 0.779576, 0.013061, 0.760138, 0.239862)  (0.985974, 0.014026, 0.073263, 0.907932, 0.018805, 0.046732, 0.271594, 0.681674, 0.008956, 0.991044, 0.152070, 0.826535, 0.021395, 0.021855, 0.655296, 0.315144, 0.007705, 0.747428, 0.252572)  (0.961708, 0.038292, 0.195169, 0.716330, 0.088501, 0.165680, 0.024343, 0.809976, 0.025050, 0.974950, 0.393781, 0.552795, 0.053424, 0.059211, 0.454380, 0.407292, 0.079116, 0.316322, 0.683678)  (0.870970, 0.129030, 0.268884, 0.318066, 0.413049, 0.494217, 0.008609, 0.497174, 0.034587, 0.965413, 0.226850, 0.676103, 0.097047, 0.082078, 0.406299, 0.265066, 0.246558, 0.100802, 0.899198)  (0.421696, 0.578304, 0.748801, 0.172001, 0.079198, 0.761530, 0.007743, 0.230727, 0.036714, 0.963286, 0.158618, 0.535344, 0.306037, 0.123165, 0.056944, 0.273765, 0.546126, 0.120315, 0.879685)  (0.209499, 0.790501, 0.952651, 0.040942, 0.006407, 0.958554, 0.009737, 0.031709, 0.025788, 0.974212, 0.090595, 0.346604, 0.562801, 0.100813, 0.011001, 0.189708, 0.698478, 0.152305, 0.847695)  (0.478018, 0.521982, 0.957177, 0.029742, 0.013081, 0.922256, 0.051862, 0.025883, 0.078991, 0.921009, 0.153070, 0.335520, 0.511411, 0.281975, 0.028389, 0.163650, 0.525986, 0.449613, 0.550387)  (0.865756, 0.134244, 0.889051, 0.055550, 0.055399, 0.719952, 0.147698, 0.132349, 0.194569, 0.805431, 0.138558, 0.258151, 0.603292, 0.569396, 0.087125, 0.107376, 0.236103, 0.846301, 0.153699)  (0.973489, 0.026511, 0.675749, 0.111201, 0.213050, 0.566848, 0.111557, 0.321595, 0.418811, 0.581189, 0.042988, 0.154428, 0.802584, 0.473993, 0.248753, 0.177141, 0.100113, 0.953338, 0.046662)  (0.993911, 0.006089, 0.422459, 0.186336, 0.391205, 0.601330, 0.090422, 0.308247, 0.730364, 0.269636, 0.007183, 0.126189, 0.866628, 0.187221, 0.496893, 0.237251, 0.078635, 0.967161, 0.032839)  (0.997790, 0.002210, 0.542602, 0.251756, 0.205641, 0.393754, 0.098524, 0.507721, 0.898530, 0.101470, 0.001654, 0.356084, 0.642262, 0.088243, 0.608913, 0.137088, 0.165755, 0.941864, 0.058136)  (0.998664, 0.001336, 0.771635, 0.136096, 0.092269, 0.103602, 0.126474, 0.769924, 0.959502, 0.040498, 0.000921, 0.763287, 0.235791, 0.120659, 0.445110, 0.048578, 0.385653, 0.889493, 0.110507)  (0.996598, 0.003402, 0.541225, 0.406828, 0.051947, 0.169272, 0.510264, 0.320464, 0.960347, 0.039653, 0.001971, 0.606061, 0.391968, 0.227588, 0.581152, 0.082071, 0.109189, 0.443029, 0.556971)  (0.995213, 0.004787, 0.446804, 0.531027, 0.022170, 0.223720, 0.749509, 0.026771, 0.990744, 0.009256, 0.002188, 0.597817, 0.399995, 0.409795, 0.535355, 0.050131, 0.004718, 0.075687, 0.924313)  

3. (0.089985, 0.910015, 0.285797, 0.005913, 0.708289, 0.001345, 0.023794, 0.974861, 0.007950, 0.992050, 0.890656, 0.036778, 0.072566, 0.060233, 0.003023, 0.373591, 0.563153, 0.767630, 0.232370)  (0.181154, 0.818846, 0.481964, 0.006229, 0.511807, 0.001719, 0.028945, 0.969337, 0.003204, 0.996796, 0.611138, 0.289656, 0.099206, 0.193227, 0.026501, 0.325474, 0.454797, 0.818846, 0.181154)  (0.083641, 0.916359, 0.678635, 0.017761, 0.303604, 0.001792, 0.025453, 0.972755, 0.001116, 0.998884, 0.190556, 0.648526, 0.160918, 0.207446, 0.083036, 0.264271, 0.445246, 0.943202, 0.056798)  (0.084193, 0.915807, 0.830433, 0.046351, 0.123216, 0.004690, 0.040552, 0.954758, 0.003810, 0.996190, 0.076297, 0.588820, 0.334883, 0.061840, 0.236703, 0.449823, 0.251634, 0.963561, 0.036439)  (0.361271, 0.638729, 0.682274, 0.232974, 0.084752, 0.025021, 0.112232, 0.862747, 0.016969, 0.983031, 0.132409, 0.534570, 0.333021, 0.022416, 0.210100, 0.697465, 0.070020, 0.901250, 0.098750)  (0.795825, 0.204175, 0.347157, 0.569942, 0.082900, 0.097721, 0.178321, 0.723959, 0.029278, 0.970722, 0.332904, 0.523551, 0.143545, 0.049013, 0.221680, 0.695924, 0.033382, 0.743280, 0.256720)  (0.964826, 0.035174, 0.102663, 0.853355, 0.043981, 0.199469, 0.079659, 0.720872, 0.022849, 0.977151, 0.673417, 0.288361, 0.038221, 0.279661, 0.429658, 0.273832, 0.016849, 0.664365, 0.335635)  (0.966045, 0.033955, 0.088399, 0.870806, 0.040795, 0.437446, 0.041730, 0.520824, 0.036858, 0.963142, 0.800620, 0.172083, 0.027297, 0.085734, 0.713516, 0.171260, 0.029491, 0.447664, 0.552336)  (0.885098, 0.114902, 0.247488, 0.693315, 0.059197, 0.556681, 0.044142, 0.399177, 0.086421, 0.913579, 0.726263, 0.215583, 0.058154, 0.177734, 0.506846, 0.191883, 0.123537, 0.286246, 0.713754)  (0.682223, 0.317777, 0.644602, 0.321658, 0.033740, 0.819511, 0.035578, 0.144912, 0.116215, 0.883785, 0.545665, 0.263779, 0.190556, 0.226952, 0.225238, 0.162043, 0.385767, 0.226805, 0.773195)  (0.568141, 0.431859, 0.879349, 0.102709, 0.017943, 0.917178, 0.052806, 0.030016, 0.116486, 0.883514, 0.408537, 0.209046, 0.382417, 0.223940, 0.060275, 0.096477, 0.619307, 0.402902, 0.597098)  (0.807061, 0.192939, 0.886359, 0.042177, 0.071464, 0.696791, 0.269823, 0.033386, 0.252552, 0.747448, 0.398049, 0.151804, 0.450147, 0.460186, 0.030422, 0.044533, 0.464858, 0.760932, 0.239068)  (0.978548, 0.021452, 0.836389, 0.044600, 0.119011, 0.263489, 0.604318, 0.132193, 0.292092, 0.707908, 0.158858, 0.347070, 0.494072, 0.811283, 0.028437, 0.011322, 0.148959, 0.968987, 0.031013)  (0.992841, 0.007159, 0.744391, 0.169716, 0.085893, 0.212131, 0.275215, 0.512653, 0.245279, 0.754721, 0.079067, 0.079207, 0.841727, 0.708810, 0.112776, 0.023124, 0.155289, 0.982594, 0.017406)  (0.995959, 0.004041, 0.473672, 0.458376, 0.067953, 0.185516, 0.190572, 0.623913, 0.269245, 0.730755, 0.027749, 0.042974, 0.929277, 0.323712, 0.361561, 0.053706, 0.261021, 0.958788, 0.041212)  (0.996806, 0.003194, 0.414604, 0.534235, 0.051160, 0.120669, 0.376848, 0.502483, 0.487256, 0.512744, 0.007598, 0.140214, 0.852188, 0.185008, 0.530098, 0.067624, 0.217269, 0.784850, 0.215150)  (0.997646, 0.002354, 0.390369, 0.563592, 0.046039, 0.052150, 0.583545, 0.364306, 0.597301, 0.402699, 0.001985, 0.321795, 0.676220, 0.242082, 0.515373, 0.108694, 0.133851, 0.507588, 0.492412)  (0.995729, 0.004271, 0.213018, 0.666819, 0.120164, 0.049049, 0.800514, 0.150437, 0.798016, 0.201984, 0.001431, 0.229689, 0.768880, 0.150567, 0.689342, 0.112521, 0.047570, 0.242410, 0.757590)  (0.989344, 0.010656, 0.148661, 0.709072, 0.142267, 0.044077, 0.921157, 0.034766, 0.962601, 0.037399, 0.003215, 0.301502, 0.695283, 0.114009, 0.774442, 0.099016, 0.012533, 0.060429, 0.939571)  

4. (0.009725, 0.990275, 0.450758, 0.004725, 0.544516, 0.002278, 0.009442, 0.988280, 0.000051, 0.999949, 0.955411, 0.015158, 0.029430, 0.246126, 0.004104, 0.293630, 0.456140, 0.339410, 0.660590)  (0.014312, 0.985688, 0.796658, 0.004343, 0.198999, 0.002435, 0.017201, 0.980364, 0.000249, 0.999751, 0.738029, 0.163639, 0.098332, 0.015423, 0.061370, 0.451376, 0.471831, 0.448526, 0.551474)  (0.019681, 0.980319, 0.885037, 0.008474, 0.106489, 0.003145, 0.040898, 0.955957, 0.000398, 0.999602, 0.322602, 0.357818, 0.319580, 0.010367, 0.247139, 0.336807, 0.405687, 0.776611, 0.223389)  (0.070829, 0.929171, 0.920552, 0.024186, 0.055262, 0.005505, 0.088019, 0.906475, 0.002278, 0.997722, 0.143203, 0.279961, 0.576836, 0.005733, 0.478465, 0.315868, 0.199934, 0.929454, 0.070546)  (0.383861, 0.616139, 0.827803, 0.097614, 0.074583, 0.026611, 0.317938, 0.655451, 0.013823, 0.986177, 0.329723, 0.233414, 0.436863, 0.019289, 0.393155, 0.499783, 0.087774, 0.913923, 0.086077)  (0.811068, 0.188932, 0.651409, 0.245813, 0.102778, 0.112902, 0.557627, 0.329471, 0.029169, 0.970831, 0.687382, 0.160394, 0.152224, 0.047589, 0.372286, 0.535375, 0.044751, 0.815847, 0.184153)  (0.948891, 0.051109, 0.308878, 0.587789, 0.103333, 0.393369, 0.339781, 0.266849, 0.052510, 0.947490, 0.850286, 0.098572, 0.051142, 0.084406, 0.551117, 0.339164, 0.025314, 0.657393, 0.342607)  (0.982831, 0.017169, 0.110895, 0.844115, 0.044990, 0.722225, 0.121188, 0.156587, 0.080820, 0.919180, 0.950129, 0.035985, 0.013886, 0.302061, 0.558420, 0.125999, 0.013519, 0.690445, 0.309555)  (0.966388, 0.033612, 0.327662, 0.626781, 0.045557, 0.664787, 0.176390, 0.158823, 0.231251, 0.768749, 0.932248, 0.047714, 0.020038, 0.180807, 0.574966, 0.199132, 0.045095, 0.341139, 0.658861)  (0.940348, 0.059652, 0.694926, 0.278761, 0.026313, 0.829535, 0.116472, 0.053992, 0.261444, 0.738556, 0.902237, 0.056586, 0.041177, 0.208448, 0.487489, 0.169756, 0.134306, 0.178018, 0.821982)  (0.900085, 0.099915, 0.815406, 0.151236, 0.033358, 0.813586, 0.163856, 0.022557, 0.377147, 0.622853, 0.798517, 0.074601, 0.126882, 0.349915, 0.157388, 0.114489, 0.378209, 0.484572, 0.515428)  (0.963593, 0.036407, 0.757243, 0.067555, 0.175202, 0.438477, 0.539991, 0.021532, 0.620459, 0.379541, 0.552915, 0.035542, 0.411543, 0.628621, 0.040800, 0.023633, 0.306945, 0.871515, 0.128485)  (0.995081, 0.004919, 0.530909, 0.069015, 0.400076, 0.119609, 0.815674, 0.064718, 0.776813, 0.223187, 0.196325, 0.059256, 0.744419, 0.852969, 0.025445, 0.003826, 0.117760, 0.983375, 0.016625)  (0.997281, 0.002719, 0.492043, 0.348721, 0.159235, 0.130285, 0.476961, 0.392754, 0.459659, 0.540341, 0.173724, 0.016264, 0.810012, 0.577583, 0.149913, 0.004709, 0.267795, 0.987682, 0.012318)  (0.998902, 0.001098, 0.186940, 0.798677, 0.014382, 0.064199, 0.193621, 0.742180, 0.118610, 0.881390, 0.057223, 0.006949, 0.935827, 0.160719, 0.483902, 0.006431, 0.348949, 0.967681, 0.032319)  (0.997880, 0.002120, 0.134345, 0.827581, 0.038073, 0.040635, 0.592294, 0.367071, 0.193860, 0.806140, 0.020366, 0.072407, 0.907226, 0.285509, 0.378796, 0.078163, 0.257532, 0.611855, 0.388145)  (0.998834, 0.001166, 0.036082, 0.878251, 0.085667, 0.007448, 0.937486, 0.055065, 0.147436, 0.852564, 0.001565, 0.336801, 0.661634, 0.520160, 0.186526, 0.256423, 0.036891, 0.109356, 0.890644)  (0.996452, 0.003548, 0.032758, 0.558250, 0.408991, 0.007296, 0.939662, 0.053042, 0.505582, 0.494418, 0.000650, 0.084968, 0.914382, 0.223535, 0.552296, 0.186638, 0.037531, 0.077570, 0.922430)  (0.985622, 0.014378, 0.046318, 0.441022, 0.512660, 0.010630, 0.945750, 0.043620, 0.875909, 0.124091, 0.002872, 0.108184, 0.888944, 0.047473, 0.753045, 0.171126, 0.028355, 0.028897, 0.971103)  

